Time,Produzione (W)
30/12/2019 00:00,"0"
30/12/2019 00:15,"0"
30/12/2019 00:30,"0"
30/12/2019 00:45,"0"
30/12/2019 01:00,"0"
30/12/2019 01:15,"0"
30/12/2019 01:30,"0"
30/12/2019 01:45,"0"
30/12/2019 02:00,"0"
30/12/2019 02:15,"0"
30/12/2019 02:30,"0"
30/12/2019 02:45,"0"
30/12/2019 03:00,"0"
30/12/2019 03:15,"0"
30/12/2019 03:30,"0"
30/12/2019 03:45,"0"
30/12/2019 04:00,"0"
30/12/2019 04:15,"0"
30/12/2019 04:30,"0"
30/12/2019 04:45,"0"
30/12/2019 05:00,"0"
30/12/2019 05:15,"0"
30/12/2019 05:30,"0"
30/12/2019 05:45,"0"
30/12/2019 06:00,"0"
30/12/2019 06:15,"0"
30/12/2019 06:30,"0"
30/12/2019 06:45,"0"
30/12/2019 07:00,"0"
30/12/2019 07:15,"0"
30/12/2019 07:30,"0"
30/12/2019 07:45,"0"
30/12/2019 08:00,"176"
30/12/2019 08:15,"1175.6666"
30/12/2019 08:30,"2208.3335"
30/12/2019 08:45,"3504.3335"
30/12/2019 09:00,"4638.3335"
30/12/2019 09:15,"6878"
30/12/2019 09:30,"9815.334"
30/12/2019 09:45,"12401"
30/12/2019 10:00,"14716.666"
30/12/2019 10:15,"17368.666"
30/12/2019 10:30,"19742.334"
30/12/2019 10:45,"21483.666"
30/12/2019 11:00,"21457.334"
30/12/2019 11:15,"19827"
30/12/2019 11:30,"23840.002"
30/12/2019 11:45,"24363.668"
30/12/2019 12:00,"26283"
30/12/2019 12:15,"22310"
30/12/2019 12:30,"25117.998"
30/12/2019 12:45,"25355.334"
30/12/2019 13:00,"26377"
30/12/2019 13:15,"23393.332"
30/12/2019 13:30,"22789.666"
30/12/2019 13:45,"20555.666"
30/12/2019 14:00,"18760.334"
30/12/2019 14:15,"15724.666"
30/12/2019 14:30,"13856.666"
30/12/2019 14:45,"12026"
30/12/2019 15:00,"8744.667"
30/12/2019 15:15,"7167"
30/12/2019 15:30,"4786.667"
30/12/2019 15:45,"2829.3335"
30/12/2019 16:00,"1616.6667"
30/12/2019 16:15,"616.6666"
30/12/2019 16:30,"23.3333"
30/12/2019 16:45,"0"
30/12/2019 17:00,"0"
30/12/2019 17:15,"0"
30/12/2019 17:30,"0"
30/12/2019 17:45,"0"
30/12/2019 18:00,"0"
30/12/2019 18:15,"0"
30/12/2019 18:30,"0"
30/12/2019 18:45,"0"
30/12/2019 19:00,"0"
30/12/2019 19:15,"0"
30/12/2019 19:30,"0"
30/12/2019 19:45,"0"
30/12/2019 20:00,"0"
30/12/2019 20:15,"0"
30/12/2019 20:30,"0"
30/12/2019 20:45,"0"
30/12/2019 21:00,"0"
30/12/2019 21:15,"0"
30/12/2019 21:30,"0"
30/12/2019 21:45,"0"
30/12/2019 22:00,"0"
30/12/2019 22:15,"0"
30/12/2019 22:30,"0"
30/12/2019 22:45,"0"
30/12/2019 23:00,"0"
30/12/2019 23:15,"0"
30/12/2019 23:30,"0"
30/12/2019 23:45,"0"
31/12/2019 00:00,"0"
31/12/2019 00:15,"0"
31/12/2019 00:30,"0"
31/12/2019 00:45,"0"
31/12/2019 01:00,"0"
31/12/2019 01:15,"0"
31/12/2019 01:30,"0"
31/12/2019 01:45,"0"
31/12/2019 02:00,"0"
31/12/2019 02:15,"0"
31/12/2019 02:30,"0"
31/12/2019 02:45,"0"
31/12/2019 03:00,"0"
31/12/2019 03:15,"0"
31/12/2019 03:30,"0"
31/12/2019 03:45,"0"
31/12/2019 04:00,"0"
31/12/2019 04:15,"0"
31/12/2019 04:30,"0"
31/12/2019 04:45,"0"
31/12/2019 05:00,"0"
31/12/2019 05:15,"0"
