Time,Produzione (W)
06/01/2020 00:00,"0"
06/01/2020 00:15,"0"
06/01/2020 00:30,"0"
06/01/2020 00:45,"0"
06/01/2020 01:00,"0"
06/01/2020 01:15,"0"
06/01/2020 01:30,"0"
06/01/2020 01:45,"0"
06/01/2020 02:00,"0"
06/01/2020 02:15,"0"
06/01/2020 02:30,"0"
06/01/2020 02:45,"0"
06/01/2020 03:00,"0"
06/01/2020 03:15,"0"
06/01/2020 03:30,"0"
06/01/2020 03:45,"0"
06/01/2020 04:00,"0"
06/01/2020 04:15,"0"
06/01/2020 04:30,"0"
06/01/2020 04:45,"0"
06/01/2020 05:00,"0"
06/01/2020 05:15,"0"
06/01/2020 05:30,"0"
06/01/2020 05:45,"0"
06/01/2020 06:00,"0"
06/01/2020 06:15,"0"
06/01/2020 06:30,"0"
06/01/2020 06:45,"0"
06/01/2020 07:00,"0"
06/01/2020 07:15,"0"
06/01/2020 07:30,"0"
06/01/2020 07:45,"0"
06/01/2020 08:00,"284"
06/01/2020 08:15,"1063.6667"
06/01/2020 08:30,"2295.1667"
06/01/2020 08:45,"3939.6667"
06/01/2020 09:00,"5780.667"
06/01/2020 09:15,"7889"
06/01/2020 09:30,"10655"
06/01/2020 09:45,"12980"
06/01/2020 10:00,"15556.667"
06/01/2020 10:15,"18334"
06/01/2020 10:30,"20689.332"
06/01/2020 10:45,"22618.666"
06/01/2020 11:00,"24095.332"
06/01/2020 11:15,"25625.002"
06/01/2020 11:30,"26814"
06/01/2020 11:45,"27497.666"
06/01/2020 12:00,"28100.666"
06/01/2020 12:15,"28452.332"
06/01/2020 12:30,"28404.668"
06/01/2020 12:45,"28041"
06/01/2020 13:00,"27395.6641"
06/01/2020 13:15,"26358"
06/01/2020 13:30,"25126.668"
06/01/2020 13:45,"23441"
06/01/2020 14:00,"21642.332"
06/01/2020 14:15,"18241.666"
06/01/2020 14:30,"15638.666"
06/01/2020 14:45,"13677"
06/01/2020 15:00,"10680.667"
06/01/2020 15:15,"8067.334"
06/01/2020 15:30,"6002"
06/01/2020 15:45,"3744"
06/01/2020 16:00,"2232.3335"
06/01/2020 16:15,"1057.6667"
06/01/2020 16:30,"210.6667"
06/01/2020 16:45,"0"
06/01/2020 17:00,"0"
06/01/2020 17:15,"0"
06/01/2020 17:30,"0"
06/01/2020 17:45,"0"
06/01/2020 18:00,"0"
06/01/2020 18:15,"0"
06/01/2020 18:30,"0"
06/01/2020 18:45,"0"
06/01/2020 19:00,"0"
06/01/2020 19:15,"0"
06/01/2020 19:30,"0"
06/01/2020 19:45,"0"
06/01/2020 20:00,"0"
06/01/2020 20:15,"0"
06/01/2020 20:30,"0"
06/01/2020 20:45,"0"
06/01/2020 21:00,"0"
06/01/2020 21:15,"0"
06/01/2020 21:30,"0"
06/01/2020 21:45,"0"
06/01/2020 22:00,"0"
06/01/2020 22:15,"0"
06/01/2020 22:30,"0"
06/01/2020 22:45,"0"
06/01/2020 23:00,"0"
06/01/2020 23:15,"0"
06/01/2020 23:30,"0"
06/01/2020 23:45,"0"
07/01/2020 00:00,"0"
07/01/2020 00:15,"0"
07/01/2020 00:30,"0"
07/01/2020 00:45,"0"
07/01/2020 01:00,"0"
07/01/2020 01:15,"0"
07/01/2020 01:30,"0"
07/01/2020 01:45,"0"
07/01/2020 02:00,"0"
07/01/2020 02:15,"0"
07/01/2020 02:30,"0"
07/01/2020 02:45,"0"
07/01/2020 03:00,"0"
07/01/2020 03:15,"0"
07/01/2020 03:30,"0"
07/01/2020 03:45,"0"
07/01/2020 04:00,"0"
