Time,Produzione (W)
26/03/2020 09:30,"10323.666"
26/03/2020 09:45,"10946"
26/03/2020 10:00,"8938"
26/03/2020 10:15,"10157.333"
26/03/2020 10:30,"10511.667"
26/03/2020 10:45,"11413.667"
26/03/2020 11:00,"12142.001"
26/03/2020 11:15,"14030"
26/03/2020 11:30,"17600"
26/03/2020 11:45,"17513"
26/03/2020 12:00,"16853"
26/03/2020 12:15,"21386.002"
26/03/2020 12:30,"22959.666"
26/03/2020 12:45,"24244.668"
26/03/2020 13:00,"23889.998"
26/03/2020 13:15,"16126"
26/03/2020 13:30,"8782"
26/03/2020 13:45,"13272.999"
26/03/2020 14:00,"24784.666"
26/03/2020 14:15,"16126.332"
26/03/2020 14:30,"9922.334"
26/03/2020 14:45,"3621"
26/03/2020 15:00,"5878.6665"
26/03/2020 15:15,"6161.3335"
26/03/2020 15:30,"6506.333"
26/03/2020 15:45,"5622.3335"
26/03/2020 16:00,"5788"
26/03/2020 16:15,"4070.3335"
26/03/2020 16:30,"3064.0002"
26/03/2020 16:45,"1201.6667"
26/03/2020 17:00,"1017"
26/03/2020 17:15,"834.6666"
26/03/2020 17:30,"726"
26/03/2020 17:45,"90.6667"
26/03/2020 18:00,"2.3333"
26/03/2020 18:15,"0"
26/03/2020 18:30,"0"
26/03/2020 18:45,"0"
26/03/2020 19:00,"0"
26/03/2020 19:15,"0"
26/03/2020 19:30,"0"
26/03/2020 19:45,"0"
26/03/2020 20:00,"0"
26/03/2020 20:15,"0"
26/03/2020 20:30,"0"
26/03/2020 20:45,"0"
26/03/2020 21:00,"0"
26/03/2020 21:15,"0"
26/03/2020 21:30,"0"
26/03/2020 21:45,"0"
26/03/2020 22:00,"0"
26/03/2020 22:15,"0"
26/03/2020 22:30,"0"
26/03/2020 22:45,"0"
26/03/2020 23:00,"0"
26/03/2020 23:15,"0"
26/03/2020 23:30,"0"
26/03/2020 23:45,"0"
27/03/2020 00:00,"0"
27/03/2020 00:15,"0"
27/03/2020 00:30,"0"
27/03/2020 00:45,"0"
27/03/2020 01:00,"0"
27/03/2020 01:15,"0"
27/03/2020 01:30,"0"
27/03/2020 01:45,"0"
27/03/2020 02:00,"0"
27/03/2020 02:15,"0"
27/03/2020 02:30,"0"
27/03/2020 02:45,"0"
27/03/2020 03:00,"0"
27/03/2020 03:15,"0"
27/03/2020 03:30,"0"
27/03/2020 03:45,"0"
27/03/2020 04:00,"0"
27/03/2020 04:15,"0"
27/03/2020 04:30,"0"
27/03/2020 04:45,"0"
27/03/2020 05:00,"0"
27/03/2020 05:15,"0"
27/03/2020 05:30,"0"
27/03/2020 05:45,"0"
27/03/2020 06:00,"0"
27/03/2020 06:15,"0"
27/03/2020 06:30,"392"
27/03/2020 06:45,"1750.6667"
27/03/2020 07:00,"2841.6665"
27/03/2020 07:15,"5243.667"
27/03/2020 07:30,"7720"
27/03/2020 07:45,"8368.333"
27/03/2020 08:00,"9735"
27/03/2020 08:15,"7936"
27/03/2020 08:30,"9505.666"
27/03/2020 08:45,"10721"
27/03/2020 09:00,"15039.332"
27/03/2020 09:15,"22930"
27/03/2020 09:30,"24176.666"
27/03/2020 09:45,"18443"
27/03/2020 10:00,"18233"
27/03/2020 10:15,"21960"
27/03/2020 10:30,"24788.332"
27/03/2020 10:45,"28287"
27/03/2020 11:00,"25787"
27/03/2020 11:15,"21428.668"
27/03/2020 11:30,"17820.334"
27/03/2020 11:45,"18452.666"
27/03/2020 12:00,"21573.666"
27/03/2020 12:15,"17906.666"
27/03/2020 12:30,"25825"
27/03/2020 12:45,"27419"
27/03/2020 13:00,"34630"
27/03/2020 13:15,"33382.6641"
27/03/2020 13:30,"35884.3359"
27/03/2020 13:45,"37566.332"
27/03/2020 14:00,"30426.668"
27/03/2020 14:15,"23947.332"
27/03/2020 14:30,"25345.666"
27/03/2020 14:45,"24889.334"
27/03/2020 15:00,"20328"
27/03/2020 15:15,"17368.668"
27/03/2020 15:30,"14597.666"
27/03/2020 15:45,"13395"
27/03/2020 16:00,"8910"
27/03/2020 16:15,"5321.6665"
27/03/2020 16:30,"3504.3333"
27/03/2020 16:45,"3154"
27/03/2020 17:00,"1938.6667"
27/03/2020 17:15,"978.3334"
27/03/2020 17:30,"672"
27/03/2020 17:45,"661"
27/03/2020 18:00,"238"
27/03/2020 18:15,"0"
27/03/2020 18:30,"0"
27/03/2020 18:45,"0"
27/03/2020 19:00,"0"
27/03/2020 19:15,"0"
27/03/2020 19:30,"0"
27/03/2020 19:45,"0"
27/03/2020 20:00,"0"
27/03/2020 20:15,"0"
27/03/2020 20:30,"0"
27/03/2020 20:45,"0"
27/03/2020 21:00,"0"
27/03/2020 21:15,"0"
27/03/2020 21:30,"0"
27/03/2020 21:45,"0"
27/03/2020 22:00,"0"
27/03/2020 22:15,"0"
27/03/2020 22:30,"0"
27/03/2020 22:45,"0"
27/03/2020 23:00,"0"
27/03/2020 23:15,"0"
27/03/2020 23:30,"0"
27/03/2020 23:45,"0"
28/03/2020 00:00,"0"
28/03/2020 00:15,"0"
28/03/2020 00:30,"0"
28/03/2020 00:45,"0"
28/03/2020 01:00,"0"
28/03/2020 01:15,"0"
28/03/2020 01:30,"0"
28/03/2020 01:45,"0"
28/03/2020 02:00,"0"
28/03/2020 02:15,"0"
28/03/2020 02:30,"0"
28/03/2020 02:45,"0"
28/03/2020 03:00,"0"
28/03/2020 03:15,"0"
28/03/2020 03:30,"0"
28/03/2020 03:45,"0"
28/03/2020 04:00,"0"
28/03/2020 04:15,"0"
