Time,Produzione (W)
09/03/2020 00:00,"0"
09/03/2020 00:15,"0"
09/03/2020 00:30,"0"
09/03/2020 00:45,"0"
09/03/2020 01:00,"0"
09/03/2020 01:15,"0"
09/03/2020 01:30,"0"
09/03/2020 01:45,"0"
09/03/2020 02:00,"0"
09/03/2020 02:15,"0"
09/03/2020 02:30,"0"
09/03/2020 02:45,"0"
09/03/2020 03:00,"0"
09/03/2020 03:15,"0"
09/03/2020 03:30,"0"
09/03/2020 03:45,"0"
09/03/2020 04:00,"0"
09/03/2020 04:15,"0"
09/03/2020 04:30,"0"
09/03/2020 04:45,"0"
09/03/2020 05:00,"0"
09/03/2020 05:15,"0"
09/03/2020 05:30,"0"
09/03/2020 05:45,"0"
09/03/2020 06:00,"0"
09/03/2020 06:15,"0"
09/03/2020 06:30,"0"
09/03/2020 06:45,"447"
09/03/2020 07:00,"2924.3333"
09/03/2020 07:15,"5197.667"
09/03/2020 07:30,"7072.3335"
09/03/2020 07:45,"9325.667"
09/03/2020 08:00,"10692.333"
09/03/2020 08:15,"12181.333"
09/03/2020 08:30,"14570.334"
09/03/2020 08:45,"18063"
09/03/2020 09:00,"19513.332"
09/03/2020 09:15,"20916"
09/03/2020 09:30,"22436.334"
09/03/2020 09:45,"20387.002"
09/03/2020 10:00,"24928.334"
09/03/2020 10:15,"27195.666"
09/03/2020 10:30,"33972.668"
09/03/2020 10:45,"39607.668"
09/03/2020 11:00,"30488.332"
09/03/2020 11:15,"28955.666"
09/03/2020 11:30,"28983"
09/03/2020 11:45,"30954.332"
09/03/2020 12:00,"26692.666"
09/03/2020 12:15,"24682"
09/03/2020 12:30,"24983"
09/03/2020 12:45,"24288.334"
09/03/2020 13:00,"22208.666"
09/03/2020 13:15,"18192"
09/03/2020 13:30,"16574.334"
09/03/2020 13:45,"15429.334"
09/03/2020 14:00,"14080.333"
09/03/2020 14:15,"14755"
09/03/2020 14:30,"14350.667"
09/03/2020 14:45,"14917.333"
09/03/2020 15:00,"17156.5"
09/03/2020 15:15,"18937.666"
09/03/2020 15:30,"18382.332"
09/03/2020 15:45,"16955"
09/03/2020 16:00,"12558.333"
09/03/2020 16:15,"9409.667"
09/03/2020 16:30,"7529"
09/03/2020 16:45,"6208.333"
09/03/2020 17:00,"5088.667"
09/03/2020 17:15,"2940.3335"
09/03/2020 17:30,"1788"
09/03/2020 17:45,"1189"
09/03/2020 18:00,"266.6667"
09/03/2020 18:15,"0"
09/03/2020 18:30,"0"
09/03/2020 18:45,"0"
09/03/2020 19:00,"0"
09/03/2020 19:15,"0"
09/03/2020 19:30,"0"
09/03/2020 19:45,"0"
09/03/2020 20:00,"0"
09/03/2020 20:15,"0"
09/03/2020 20:30,"0"
09/03/2020 20:45,"0"
09/03/2020 21:00,"0"
09/03/2020 21:15,"0"
09/03/2020 21:30,"0"
09/03/2020 21:45,"0"
09/03/2020 22:00,"0"
09/03/2020 22:15,"0"
09/03/2020 22:30,"0"
09/03/2020 22:45,"0"
09/03/2020 23:00,"0"
09/03/2020 23:15,"0"
09/03/2020 23:30,"0"
09/03/2020 23:45,"0"
10/03/2020 00:00,"0"
10/03/2020 00:15,"0"
10/03/2020 00:30,"0"
10/03/2020 00:45,"0"
10/03/2020 01:00,"0"
10/03/2020 01:15,"0"
10/03/2020 01:30,"0"
10/03/2020 01:45,"0"
10/03/2020 02:00,"0"
10/03/2020 02:15,"0"
10/03/2020 02:30,"0"
10/03/2020 02:45,"0"
10/03/2020 03:00,"0"
10/03/2020 03:15,"0"
10/03/2020 03:30,"0"
10/03/2020 03:45,"0"
10/03/2020 04:00,"0"
