Time,Produzione (W)
14/10/2019 00:00,"0"
14/10/2019 00:15,"0"
14/10/2019 00:30,"0"
14/10/2019 00:45,"0"
14/10/2019 01:00,"0"
14/10/2019 01:15,"0"
14/10/2019 01:30,"0"
14/10/2019 01:45,"0"
14/10/2019 02:00,"0"
14/10/2019 02:15,"0"
14/10/2019 02:30,"0"
14/10/2019 02:45,"0"
14/10/2019 03:00,"0"
14/10/2019 03:15,"0"
14/10/2019 03:30,"0"
14/10/2019 03:45,"0"
14/10/2019 04:00,"0"
14/10/2019 04:15,"0"
14/10/2019 04:30,"0"
14/10/2019 04:45,"0"
14/10/2019 05:00,"0"
14/10/2019 05:15,"0"
14/10/2019 05:30,"0"
14/10/2019 05:45,"0"
14/10/2019 06:00,"0"
14/10/2019 06:15,"0"
14/10/2019 06:30,"0"
14/10/2019 06:45,"0"
14/10/2019 07:00,"0"
14/10/2019 07:15,"0"
14/10/2019 07:30,"0"
14/10/2019 07:45,"369.3333"
14/10/2019 08:00,"1792.6667"
14/10/2019 08:15,"2828.6667"
14/10/2019 08:30,"4350.6665"
14/10/2019 08:45,"6476.333"
14/10/2019 09:00,"9267"
14/10/2019 09:15,"12341.001"
14/10/2019 09:30,"14685.667"
14/10/2019 09:45,"17730.334"
14/10/2019 10:00,"15898.334"
14/10/2019 10:15,"22179.666"
14/10/2019 10:30,"26250.334"
14/10/2019 10:45,"28270.666"
14/10/2019 11:00,"30447.668"
14/10/2019 11:15,"33249"
14/10/2019 11:30,"34682"
14/10/2019 11:45,"36302.668"
14/10/2019 12:00,"37299.6641"
14/10/2019 12:15,"37754"
14/10/2019 12:30,"39477.332"
14/10/2019 12:45,"38624.332"
14/10/2019 13:00,"39569.3359"
14/10/2019 13:15,"40376.6641"
14/10/2019 13:30,"39190.6641"
14/10/2019 13:45,"23265.334"
14/10/2019 14:00,"16194"
14/10/2019 14:15,"17550"
14/10/2019 14:30,"20524.668"
14/10/2019 14:45,"28391.668"
14/10/2019 15:00,"25001.668"
14/10/2019 15:15,"28893.666"
14/10/2019 15:30,"27658"
14/10/2019 15:45,"22017.666"
14/10/2019 16:00,"11334.334"
14/10/2019 16:15,"9945"
14/10/2019 16:30,"9650"
14/10/2019 16:45,"10790.666"
14/10/2019 17:00,"8919.334"
14/10/2019 17:15,"8032"
14/10/2019 17:30,"4856"
14/10/2019 17:45,"3204.6665"
14/10/2019 18:00,"1077.3333"
14/10/2019 18:15,"190.3333"
14/10/2019 18:30,"0"
14/10/2019 18:45,"0"
14/10/2019 19:00,"0"
14/10/2019 19:15,"0"
14/10/2019 19:30,"0"
14/10/2019 19:45,"0"
14/10/2019 20:00,"0"
14/10/2019 20:15,"0"
14/10/2019 20:30,"0"
14/10/2019 20:45,"0"
14/10/2019 21:00,"0"
14/10/2019 21:15,"0"
14/10/2019 21:30,"0"
14/10/2019 21:45,"0"
14/10/2019 22:00,"0"
14/10/2019 22:15,"0"
14/10/2019 22:30,"0"
14/10/2019 22:45,"0"
14/10/2019 23:00,"0"
14/10/2019 23:15,"0"
14/10/2019 23:30,"0"
14/10/2019 23:45,"0"
15/10/2019 00:00,"0"
15/10/2019 00:15,"0"
15/10/2019 00:30,"0"
15/10/2019 00:45,"0"
15/10/2019 01:00,"0"
15/10/2019 01:15,"0"
15/10/2019 01:30,"0"
15/10/2019 01:45,"0"
15/10/2019 02:00,"0"
15/10/2019 02:15,"0"
15/10/2019 02:30,"0"
15/10/2019 02:45,"0"
15/10/2019 03:00,"0"
15/10/2019 03:15,"0"
15/10/2019 03:30,"0"
15/10/2019 03:45,"0"
15/10/2019 04:00,"0"
15/10/2019 04:15,"0"
15/10/2019 04:30,"0"
15/10/2019 04:45,"0"
15/10/2019 05:00,"0"
15/10/2019 05:15,"0"
15/10/2019 05:30,"0"
15/10/2019 05:45,"0"
15/10/2019 06:00,"0"
15/10/2019 06:15,"0"
15/10/2019 06:30,"0"
15/10/2019 06:45,"0"
15/10/2019 07:00,"0"
15/10/2019 07:15,"0"
15/10/2019 07:30,"0"
15/10/2019 07:45,"175.3333"
15/10/2019 08:00,"1345"
15/10/2019 08:15,"2343"
15/10/2019 08:30,"3645.3335"
15/10/2019 08:45,"4312.917"
15/10/2019 09:00,"4168.667"
15/10/2019 09:15,"9917"
15/10/2019 09:30,"11980.334"
15/10/2019 09:45,"18839"
15/10/2019 10:00,"20096.668"
15/10/2019 10:15,"16034.666"
15/10/2019 10:30,"11952.333"
15/10/2019 10:45,"20772.334"
15/10/2019 11:00,"20876"
15/10/2019 11:15,"26387.332"
15/10/2019 11:30,"27423.334"
15/10/2019 11:45,"41456.332"
15/10/2019 12:00,"42469.332"
15/10/2019 12:15,"24259.332"
15/10/2019 12:30,"36709.668"
15/10/2019 12:45,"27373"
15/10/2019 13:00,"33912.6641"
15/10/2019 13:15,"41400.6641"
15/10/2019 13:30,"40109.6641"
15/10/2019 13:45,"36732.332"
15/10/2019 14:00,"38480.668"
15/10/2019 14:15,"36816.668"
15/10/2019 14:30,"34864.332"
15/10/2019 14:45,"31172"
15/10/2019 15:00,"26683"
15/10/2019 15:15,"15397.666"
15/10/2019 15:30,"10426.333"
15/10/2019 15:45,"4097.3335"
15/10/2019 16:00,"3502"
15/10/2019 16:15,"3237.667"
15/10/2019 16:30,"3092.6667"
15/10/2019 16:45,"3994.6665"
15/10/2019 17:00,"3912.6665"
15/10/2019 17:15,"526.6666"
15/10/2019 17:30,"513"
15/10/2019 17:45,"58"
15/10/2019 18:00,"0"
15/10/2019 18:15,"0"
15/10/2019 18:30,"0"
15/10/2019 18:45,"0"
15/10/2019 19:00,"0"
15/10/2019 19:15,"0"
15/10/2019 19:30,"0"
15/10/2019 19:45,"0"
15/10/2019 20:00,"0"
15/10/2019 20:15,"0"
15/10/2019 20:30,"0"
15/10/2019 20:45,"0"
15/10/2019 21:00,"0"
15/10/2019 21:15,"0"
15/10/2019 21:30,"0"
15/10/2019 21:45,"0"
15/10/2019 22:00,"0"
15/10/2019 22:15,"0"
15/10/2019 22:30,"0"
15/10/2019 22:45,"0"
15/10/2019 23:00,"0"
15/10/2019 23:15,"0"
15/10/2019 23:30,"0"
15/10/2019 23:45,"0"
16/10/2019 00:00,"0"
16/10/2019 00:15,"0"
16/10/2019 00:30,"0"
16/10/2019 00:45,"0"
16/10/2019 01:00,"0"
16/10/2019 01:15,"0"
16/10/2019 01:30,"0"
16/10/2019 01:45,"0"
16/10/2019 02:00,"0"
16/10/2019 02:15,"0"
16/10/2019 02:30,"0"
16/10/2019 02:45,"0"
16/10/2019 03:00,"0"
16/10/2019 03:15,"0"
16/10/2019 03:30,"0"
16/10/2019 03:45,"0"
16/10/2019 04:00,"0"
16/10/2019 04:15,"0"
16/10/2019 04:30,"0"
16/10/2019 04:45,"0"
16/10/2019 05:00,"0"
16/10/2019 05:15,"0"
16/10/2019 05:30,"0"
16/10/2019 05:45,"0"
16/10/2019 06:00,"0"
16/10/2019 06:15,"0"
16/10/2019 06:30,"0"
16/10/2019 06:45,"0"
16/10/2019 07:00,"0"
16/10/2019 07:15,"0"
16/10/2019 07:30,"0"
16/10/2019 07:45,"79.6667"
16/10/2019 08:00,"704.3334"
16/10/2019 08:15,"1875.6667"
16/10/2019 08:30,"3185.3335"
16/10/2019 08:45,"5494.333"
16/10/2019 09:00,"5657"
16/10/2019 09:15,"4946.667"
16/10/2019 09:30,"6825.333"
16/10/2019 09:45,"14528.666"
16/10/2019 10:00,"19054.668"
16/10/2019 10:15,"25668.666"
16/10/2019 10:30,"28632"
16/10/2019 10:45,"31275.334"
16/10/2019 11:00,"33709.3359"
16/10/2019 11:15,"35977.668"
16/10/2019 11:30,"37570.668"
16/10/2019 11:45,"39476.668"
16/10/2019 12:00,"41167"
16/10/2019 12:15,"42614.3359"
16/10/2019 12:30,"40365.332"
16/10/2019 12:45,"40384"
16/10/2019 13:00,"43263.668"
16/10/2019 13:15,"39370.6641"
16/10/2019 13:30,"43372.3359"
16/10/2019 13:45,"43564.3359"
16/10/2019 14:00,"42252.332"
16/10/2019 14:15,"41735"
16/10/2019 14:30,"39483"
16/10/2019 14:45,"37720.3359"
16/10/2019 15:00,"35815"
16/10/2019 15:15,"33583.332"
16/10/2019 15:30,"31169.334"
16/10/2019 15:45,"26026"
16/10/2019 16:00,"23106"
16/10/2019 16:15,"20662"
16/10/2019 16:30,"17664.668"
16/10/2019 16:45,"12516"
16/10/2019 17:00,"10479.334"
16/10/2019 17:15,"7184.333"
16/10/2019 17:30,"4733"
16/10/2019 17:45,"2363.6665"
16/10/2019 18:00,"959.6666"
16/10/2019 18:15,"114"
16/10/2019 18:30,"0"
16/10/2019 18:45,"0"
16/10/2019 19:00,"0"
16/10/2019 19:15,"0"
16/10/2019 19:30,"0"
16/10/2019 19:45,"0"
16/10/2019 20:00,"0"
16/10/2019 20:15,"0"
16/10/2019 20:30,"0"
16/10/2019 20:45,"0"
16/10/2019 21:00,"0"
16/10/2019 21:15,"0"
16/10/2019 21:30,"0"
16/10/2019 21:45,"0"
16/10/2019 22:00,"0"
16/10/2019 22:15,"0"
16/10/2019 22:30,"0"
16/10/2019 22:45,"0"
16/10/2019 23:00,"0"
16/10/2019 23:15,"0"
16/10/2019 23:30,"0"
16/10/2019 23:45,"0"
17/10/2019 00:00,"0"
17/10/2019 00:15,"0"
17/10/2019 00:30,"0"
17/10/2019 00:45,"0"
