Time,Produzione (W)
25/11/2019 00:00,"0"
25/11/2019 00:15,"0"
25/11/2019 00:30,"0"
25/11/2019 00:45,"0"
25/11/2019 01:00,"0"
25/11/2019 01:15,"0"
25/11/2019 01:30,"0"
25/11/2019 01:45,"0"
25/11/2019 02:00,"0"
25/11/2019 02:15,"0"
25/11/2019 02:30,"0"
25/11/2019 02:45,"0"
25/11/2019 03:00,"0"
25/11/2019 03:15,"0"
25/11/2019 03:30,"0"
25/11/2019 03:45,"0"
25/11/2019 04:00,"0"
25/11/2019 04:15,"0"
25/11/2019 04:30,"0"
25/11/2019 04:45,"0"
25/11/2019 05:00,"0"
25/11/2019 05:15,"0"
25/11/2019 05:30,"0"
25/11/2019 05:45,"0"
25/11/2019 06:00,"0"
25/11/2019 06:15,"0"
25/11/2019 06:30,"0"
25/11/2019 06:45,"0"
25/11/2019 07:00,"0"
25/11/2019 07:15,"0"
25/11/2019 07:30,"0"
25/11/2019 07:45,"463"
25/11/2019 08:00,"1418"
25/11/2019 08:15,"2167.6667"
25/11/2019 08:30,"3232"
25/11/2019 08:45,"4947.3335"
25/11/2019 09:00,"6029.6665"
25/11/2019 09:15,"7794.667"
25/11/2019 09:30,"12500.334"
25/11/2019 09:45,"25055"
25/11/2019 10:00,"20151.332"
25/11/2019 10:15,"22720.668"
25/11/2019 10:30,"25110"
25/11/2019 10:45,"27326"
25/11/2019 11:00,"28147.334"
25/11/2019 11:15,"24956"
25/11/2019 11:30,"27014.668"
25/11/2019 11:45,"30280.332"
25/11/2019 12:00,"30427.5684"
25/11/2019 12:15,"30474"
25/11/2019 12:30,"30188.334"
25/11/2019 12:45,"29508.332"
25/11/2019 13:00,"28016.668"
25/11/2019 13:15,"26649"
25/11/2019 13:30,"25558.668"
25/11/2019 13:45,"23780"
25/11/2019 14:00,"20696.332"
25/11/2019 14:15,"17460.334"
25/11/2019 14:30,"15711.334"
25/11/2019 14:45,"12981.666"
25/11/2019 15:00,"9545.666"
25/11/2019 15:15,"7737.667"
25/11/2019 15:30,"4919.333"
25/11/2019 15:45,"3382"
25/11/2019 16:00,"1484.6666"
25/11/2019 16:15,"438.6667"
25/11/2019 16:30,"0"
25/11/2019 16:45,"0"
25/11/2019 17:00,"0"
25/11/2019 17:15,"0"
25/11/2019 17:30,"0"
25/11/2019 17:45,"0"
25/11/2019 18:00,"0"
25/11/2019 18:15,"0"
25/11/2019 18:30,"0"
25/11/2019 18:45,"0"
25/11/2019 19:00,"0"
25/11/2019 19:15,"0"
25/11/2019 19:30,"0"
25/11/2019 19:45,"0"
25/11/2019 20:00,"0"
25/11/2019 20:15,"0"
25/11/2019 20:30,"0"
25/11/2019 20:45,"0"
25/11/2019 21:00,"0"
25/11/2019 21:15,"0"
25/11/2019 21:30,"0"
25/11/2019 21:45,"0"
25/11/2019 22:00,"0"
25/11/2019 22:15,"0"
25/11/2019 22:30,"0"
25/11/2019 22:45,"0"
25/11/2019 23:00,"0"
25/11/2019 23:15,"0"
25/11/2019 23:30,"0"
25/11/2019 23:45,"0"
26/11/2019 00:00,"0"
26/11/2019 00:15,"0"
26/11/2019 00:30,"0"
26/11/2019 00:45,"0"
26/11/2019 01:00,"0"
26/11/2019 01:15,"0"
26/11/2019 01:30,"0"
26/11/2019 01:45,"0"
26/11/2019 02:00,"0"
26/11/2019 02:15,"0"
26/11/2019 02:30,"0"
26/11/2019 02:45,"0"
26/11/2019 03:00,"0"
