Time,Produzione (W)
16/03/2020 00:00,"0"
16/03/2020 00:15,"0"
16/03/2020 00:30,"0"
16/03/2020 00:45,"0"
16/03/2020 01:00,"0"
16/03/2020 01:15,"0"
16/03/2020 01:30,"0"
16/03/2020 01:45,"0"
16/03/2020 02:00,"0"
16/03/2020 02:15,"0"
16/03/2020 02:30,"0"
16/03/2020 02:45,"0"
16/03/2020 03:00,"0"
16/03/2020 03:15,"0"
16/03/2020 03:30,"0"
16/03/2020 03:45,"0"
16/03/2020 04:00,"0"
16/03/2020 04:15,"0"
16/03/2020 04:30,"0"
16/03/2020 04:45,"0"
16/03/2020 05:00,"0"
16/03/2020 05:15,"0"
16/03/2020 05:30,"0"
16/03/2020 05:45,"0"
16/03/2020 06:00,"0"
16/03/2020 06:15,"0"
16/03/2020 06:30,"341.6667"
16/03/2020 06:45,"1489"
16/03/2020 07:00,"3337.6667"
16/03/2020 07:15,"5414.3335"
16/03/2020 07:30,"8131.3335"
16/03/2020 07:45,"11190"
16/03/2020 08:00,"14875.667"
16/03/2020 08:15,"19079.668"
16/03/2020 08:30,"22774"
16/03/2020 08:45,"26472.332"
16/03/2020 09:00,"31380.334"
16/03/2020 09:15,"36102"
16/03/2020 09:30,"40113.3359"
16/03/2020 09:45,"43185.668"
16/03/2020 10:00,"45820.668"
16/03/2020 10:15,"48349.332"
16/03/2020 10:30,"50584.668"
16/03/2020 10:45,"52751"
16/03/2020 11:00,"54496.6641"
16/03/2020 11:15,"55730.332"
16/03/2020 11:30,"56491"
16/03/2020 11:45,"58280.332"
16/03/2020 12:00,"58505.668"
16/03/2020 12:15,"58489"
16/03/2020 12:30,"58223.6641"
16/03/2020 12:45,"58472.332"
16/03/2020 13:00,"57744.6641"
16/03/2020 13:15,"57011.3359"
16/03/2020 13:30,"55738.3359"
16/03/2020 13:45,"54274.332"
16/03/2020 14:00,"52620"
16/03/2020 14:15,"50355.668"
16/03/2020 14:30,"47827.332"
16/03/2020 14:45,"45198.332"
16/03/2020 15:00,"42129.668"
16/03/2020 15:15,"38826"
16/03/2020 15:30,"33503"
16/03/2020 15:45,"28889"
16/03/2020 16:00,"25986.332"
16/03/2020 16:15,"21787"
16/03/2020 16:30,"16195"
16/03/2020 16:45,"12473.333"
16/03/2020 17:00,"10489.666"
16/03/2020 17:15,"6645"
16/03/2020 17:30,"4855.3335"
16/03/2020 17:45,"2163.3335"
16/03/2020 18:00,"602.6666"
16/03/2020 18:15,"0"
16/03/2020 18:30,"0"
16/03/2020 18:45,"0"
16/03/2020 19:00,"0"
16/03/2020 19:15,"0"
16/03/2020 19:30,"0"
16/03/2020 19:45,"0"
16/03/2020 20:00,"0"
16/03/2020 20:15,"0"
16/03/2020 20:30,"0"
16/03/2020 20:45,"0"
16/03/2020 21:00,"0"
16/03/2020 21:15,"0"
16/03/2020 21:30,"0"
16/03/2020 21:45,"0"
16/03/2020 22:00,"0"
16/03/2020 22:15,"0"
16/03/2020 22:30,"0"
16/03/2020 22:45,"0"
16/03/2020 23:00,"0"
16/03/2020 23:15,"0"
16/03/2020 23:30,"0"
16/03/2020 23:45,"0"
