Time,Produzione (W)
28/10/2019 00:00,"0"
28/10/2019 00:15,"0"
28/10/2019 00:30,"0"
28/10/2019 00:45,"0"
28/10/2019 01:00,"0"
28/10/2019 01:15,"0"
28/10/2019 01:30,"0"
28/10/2019 01:45,"0"
28/10/2019 02:00,"0"
28/10/2019 02:15,"0"
28/10/2019 02:30,"0"
28/10/2019 02:45,"0"
28/10/2019 03:00,"0"
28/10/2019 03:15,"0"
28/10/2019 03:30,"0"
28/10/2019 03:45,"0"
28/10/2019 04:00,"0"
28/10/2019 04:15,"0"
28/10/2019 04:30,"0"
28/10/2019 04:45,"0"
28/10/2019 05:00,"0"
28/10/2019 05:15,"0"
28/10/2019 05:30,"0"
28/10/2019 05:45,"0"
28/10/2019 06:00,"0"
28/10/2019 06:15,"0"
28/10/2019 06:30,"14.6667"
28/10/2019 06:45,"90.6667"
28/10/2019 07:00,"1024.6667"
28/10/2019 07:15,"2219"
28/10/2019 07:30,"2734.3335"
28/10/2019 07:45,"4166.667"
28/10/2019 08:00,"4707.3335"
28/10/2019 08:15,"4220"
28/10/2019 08:30,"6547.3335"
28/10/2019 08:45,"7094.3335"
28/10/2019 09:00,"8374.667"
28/10/2019 09:15,"9966.333"
28/10/2019 09:30,"19143.334"
28/10/2019 09:45,"19618"
28/10/2019 10:00,"15803.666"
28/10/2019 10:15,"15533"
28/10/2019 10:30,"16195.334"
28/10/2019 10:45,"22760"
28/10/2019 11:00,"17710"
28/10/2019 11:15,"24431.334"
28/10/2019 11:30,"22421"
28/10/2019 11:45,"18390.334"
28/10/2019 12:00,"27939.332"
28/10/2019 12:15,"18110.668"
28/10/2019 12:30,"35773"
28/10/2019 12:45,"30921"
28/10/2019 13:00,"21240.332"
28/10/2019 13:15,"26992"
28/10/2019 13:30,"18242"
28/10/2019 13:45,"17506.334"
28/10/2019 14:00,"17866.334"
28/10/2019 14:15,"14814.668"
28/10/2019 14:30,"15615.333"
28/10/2019 14:45,"8487.667"
28/10/2019 15:00,"5363.667"
28/10/2019 15:15,"5089"
28/10/2019 15:30,"4941"
28/10/2019 15:45,"4620.667"
28/10/2019 16:00,"3126"
28/10/2019 16:15,"1944"
28/10/2019 16:30,"1129"
28/10/2019 16:45,"302.6667"
28/10/2019 17:00,"0"
28/10/2019 17:15,"0"
28/10/2019 17:30,"0"
28/10/2019 17:45,"0"
28/10/2019 18:00,"0"
28/10/2019 18:15,"0"
28/10/2019 18:30,"0"
28/10/2019 18:45,"0"
28/10/2019 19:00,"0"
28/10/2019 19:15,"0"
28/10/2019 19:30,"0"
28/10/2019 19:45,"0"
28/10/2019 20:00,"0"
28/10/2019 20:15,"0"
28/10/2019 20:30,"0"
28/10/2019 20:45,"0"
28/10/2019 21:00,"0"
28/10/2019 21:15,"0"
28/10/2019 21:30,"0"
28/10/2019 21:45,"0"
28/10/2019 22:00,"0"
28/10/2019 22:15,"0"
28/10/2019 22:30,"0"
28/10/2019 22:45,"0"
28/10/2019 23:00,"0"
28/10/2019 23:15,"0"
28/10/2019 23:30,"0"
28/10/2019 23:45,"0"
29/10/2019 00:00,"0"
29/10/2019 00:15,"0"
29/10/2019 00:30,"0"
29/10/2019 00:45,"0"
29/10/2019 01:00,"0"
29/10/2019 01:15,"0"
29/10/2019 01:30,"0"
29/10/2019 01:45,"0"
29/10/2019 02:00,"0"
29/10/2019 02:15,"0"
29/10/2019 02:30,"0"
29/10/2019 02:45,"0"
29/10/2019 03:00,"0"
29/10/2019 03:15,"0"
29/10/2019 03:30,"0"
29/10/2019 03:45,"0"
29/10/2019 04:00,"0"
29/10/2019 04:15,"0"
29/10/2019 04:30,"0"
29/10/2019 04:45,"0"
29/10/2019 05:00,"0"
29/10/2019 05:15,"0"
29/10/2019 05:30,"0"
29/10/2019 05:45,"0"
29/10/2019 06:00,"0"
29/10/2019 06:15,"0"
29/10/2019 06:30,"0"
29/10/2019 06:45,"0"
29/10/2019 07:00,"0"
29/10/2019 07:15,"330"
29/10/2019 07:30,"1053.3334"
29/10/2019 07:45,"1563.7"
29/10/2019 08:00,"1693.3333"
29/10/2019 08:15,"2249"
29/10/2019 08:30,"3134.6665"
29/10/2019 08:45,"3840.3333"
29/10/2019 09:00,"4644.3335"
29/10/2019 09:15,"4247"
29/10/2019 09:30,"3424.6667"
29/10/2019 09:45,"2162"
29/10/2019 10:00,"4340.3335"
29/10/2019 10:15,"3438.667"
29/10/2019 10:30,"3576"
29/10/2019 10:45,"3508"
29/10/2019 11:00,"3614"
29/10/2019 11:15,"6977"
29/10/2019 11:30,"8823.333"
29/10/2019 11:45,"9680.667"
29/10/2019 12:00,"6988.333"
29/10/2019 12:15,"7058.667"
29/10/2019 12:30,"9799.334"
29/10/2019 12:45,"7795.334"
29/10/2019 13:00,"6436"
29/10/2019 13:15,"6301.3335"
29/10/2019 13:30,"5178.6665"
29/10/2019 13:45,"7709.9995"
29/10/2019 14:00,"8065"
29/10/2019 14:15,"8382.667"
29/10/2019 14:30,"10395"
29/10/2019 14:45,"10155"
29/10/2019 15:00,"6908"
29/10/2019 15:15,"7605.333"
29/10/2019 15:30,"4534.333"
29/10/2019 15:45,"2847"
29/10/2019 16:00,"1382"
29/10/2019 16:15,"830.3334"
29/10/2019 16:30,"216.3333"
29/10/2019 16:45,"0"
29/10/2019 17:00,"0"
29/10/2019 17:15,"0"
29/10/2019 17:30,"0"
29/10/2019 17:45,"0"
29/10/2019 18:00,"0"
29/10/2019 18:15,"0"
29/10/2019 18:30,"0"
29/10/2019 18:45,"0"
29/10/2019 19:00,"0"
29/10/2019 19:15,"0"
29/10/2019 19:30,"0"
29/10/2019 19:45,"0"
29/10/2019 20:00,"0"
29/10/2019 20:15,"0"
29/10/2019 20:30,"0"
29/10/2019 20:45,"0"
29/10/2019 21:00,"0"
29/10/2019 21:15,"0"
29/10/2019 21:30,"0"
29/10/2019 21:45,"0"
29/10/2019 22:00,"0"
29/10/2019 22:15,"0"
29/10/2019 22:30,"0"
29/10/2019 22:45,"0"
29/10/2019 23:00,"0"
29/10/2019 23:15,"0"
29/10/2019 23:30,"0"
29/10/2019 23:45,"0"
30/10/2019 00:00,"0"
30/10/2019 00:15,"0"
30/10/2019 00:30,"0"
30/10/2019 00:45,"0"
30/10/2019 01:00,"0"
30/10/2019 01:15,"0"
30/10/2019 01:30,"0"
30/10/2019 01:45,"0"
30/10/2019 02:00,"0"
30/10/2019 02:15,"0"
30/10/2019 02:30,"0"
30/10/2019 02:45,"0"
30/10/2019 03:00,"0"
30/10/2019 03:15,"0"
30/10/2019 03:30,"0"
30/10/2019 03:45,"0"
30/10/2019 04:00,"0"
30/10/2019 04:15,"0"
30/10/2019 04:30,"0"
30/10/2019 04:45,"0"
30/10/2019 05:00,"0"
30/10/2019 05:15,"0"
30/10/2019 05:30,"0"
30/10/2019 05:45,"0"
30/10/2019 06:00,"0"
30/10/2019 06:15,"0"
30/10/2019 06:30,"0"
30/10/2019 06:45,"0"
30/10/2019 07:00,"0"
30/10/2019 07:15,"18"
30/10/2019 07:30,"326.6667"
30/10/2019 07:45,"957.6666"
30/10/2019 08:00,"2388.3335"
30/10/2019 08:15,"3868.3333"
