Time,Produzione (W)
03/02/2020 00:00,"0"
03/02/2020 00:15,"0"
03/02/2020 00:30,"0"
03/02/2020 00:45,"0"
03/02/2020 01:00,"0"
03/02/2020 01:15,"0"
03/02/2020 01:30,"0"
03/02/2020 01:45,"0"
03/02/2020 02:00,"0"
03/02/2020 02:15,"0"
03/02/2020 02:30,"0"
03/02/2020 02:45,"0"
03/02/2020 03:00,"0"
03/02/2020 03:15,"0"
03/02/2020 03:30,"0"
03/02/2020 03:45,"0"
03/02/2020 04:00,"0"
03/02/2020 04:15,"0"
03/02/2020 04:30,"0"
03/02/2020 04:45,"0"
03/02/2020 05:00,"0"
03/02/2020 05:15,"0"
03/02/2020 05:30,"0"
03/02/2020 05:45,"0"
03/02/2020 06:00,"0"
03/02/2020 06:15,"0"
03/02/2020 06:30,"0"
03/02/2020 06:45,"0"
03/02/2020 07:00,"0"
03/02/2020 07:15,"0"
03/02/2020 07:30,"0"
03/02/2020 07:45,"0"
03/02/2020 08:00,"395.3333"
03/02/2020 08:15,"1974.3333"
03/02/2020 08:30,"2327"
03/02/2020 08:45,"2439.6667"
03/02/2020 09:00,"3090.6667"
03/02/2020 09:15,"3125.6667"
03/02/2020 09:30,"3940.3335"
03/02/2020 09:45,"4816"
03/02/2020 10:00,"6155.0005"
03/02/2020 10:15,"8099.333"
03/02/2020 10:30,"8409.333"
03/02/2020 10:45,"7645.333"
03/02/2020 11:00,"8682"
03/02/2020 11:15,"10698.666"
03/02/2020 11:30,"13115.667"
03/02/2020 11:45,"12119.999"
03/02/2020 12:00,"12198"
03/02/2020 12:15,"15561.334"
03/02/2020 12:30,"22762.002"
03/02/2020 12:45,"28675.666"
03/02/2020 13:00,"29631.332"
03/02/2020 13:15,"28316"
03/02/2020 13:30,"27388.668"
03/02/2020 13:45,"25037.668"
03/02/2020 14:00,"26035.666"
03/02/2020 14:15,"22994.334"
03/02/2020 14:30,"19837.334"
03/02/2020 14:45,"16408.332"
03/02/2020 15:00,"13961"
03/02/2020 15:15,"14566.666"
03/02/2020 15:30,"13323"
03/02/2020 15:45,"7643"
03/02/2020 16:00,"4727.333"
03/02/2020 16:15,"4347"
03/02/2020 16:30,"3582.3333"
03/02/2020 16:45,"2264.6665"
03/02/2020 17:00,"611.3333"
03/02/2020 17:15,"4"
03/02/2020 17:30,"0"
03/02/2020 17:45,"0"
03/02/2020 18:00,"0"
03/02/2020 18:15,"0"
03/02/2020 18:30,"0"
03/02/2020 18:45,"0"
03/02/2020 19:00,"0"
03/02/2020 19:15,"0"
03/02/2020 19:30,"0"
03/02/2020 19:45,"0"
03/02/2020 20:00,"0"
03/02/2020 20:15,"0"
03/02/2020 20:30,"0"
03/02/2020 20:45,"0"
03/02/2020 21:00,"0"
03/02/2020 21:15,"0"
03/02/2020 21:30,"0"
03/02/2020 21:45,"0"
03/02/2020 22:00,"0"
03/02/2020 22:15,"0"
03/02/2020 22:30,"0"
03/02/2020 22:45,"0"
03/02/2020 23:00,"0"
03/02/2020 23:15,"0"
03/02/2020 23:30,"0"
03/02/2020 23:45,"0"
04/02/2020 00:00,"0"
04/02/2020 00:15,"0"
04/02/2020 00:30,"0"
04/02/2020 00:45,"0"
04/02/2020 01:00,"0"
04/02/2020 01:15,"0"
04/02/2020 01:30,"0"
04/02/2020 01:45,"0"
04/02/2020 02:00,"0"
04/02/2020 02:15,"0"
04/02/2020 02:30,"0"
04/02/2020 02:45,"0"
04/02/2020 03:00,"0"
04/02/2020 03:15,"0"
04/02/2020 03:30,"0"
04/02/2020 03:45,"0"
04/02/2020 04:00,"0"
04/02/2020 04:15,"0"
04/02/2020 04:30,"0"
04/02/2020 04:45,"0"
04/02/2020 05:00,"0"
04/02/2020 05:15,"0"
04/02/2020 05:30,"0"
04/02/2020 05:45,"0"
04/02/2020 06:00,"0"
04/02/2020 06:15,"0"
04/02/2020 06:30,"0"
04/02/2020 06:45,"0"
04/02/2020 07:00,"0"
04/02/2020 07:15,"0"
04/02/2020 07:30,"0"
04/02/2020 07:45,"0"
04/02/2020 08:00,"62"
04/02/2020 08:15,"611"
04/02/2020 08:30,"1033.3334"
04/02/2020 08:45,"1685.6666"
04/02/2020 09:00,"1694.6667"
04/02/2020 09:15,"1957.6667"
04/02/2020 09:30,"8131.3335"
04/02/2020 09:45,"5623"
04/02/2020 10:00,"5270.6665"
04/02/2020 10:15,"6463.667"
04/02/2020 10:30,"7829"
04/02/2020 10:45,"9450.666"
04/02/2020 11:00,"14277"
04/02/2020 11:15,"26882"
04/02/2020 11:30,"33481"
04/02/2020 11:45,"37221"
04/02/2020 12:00,"37257.668"
04/02/2020 12:15,"37619.332"
04/02/2020 12:30,"38564.6641"
04/02/2020 12:45,"38027.6641"
04/02/2020 13:00,"39002"
04/02/2020 13:15,"39292"
04/02/2020 13:30,"38551.332"
04/02/2020 13:45,"37125.6641"
04/02/2020 14:00,"35332"
04/02/2020 14:15,"33301"
04/02/2020 14:30,"30490"
04/02/2020 14:45,"25246.75"
04/02/2020 15:00,"22785.334"
04/02/2020 15:15,"20209.334"
04/02/2020 15:30,"7042"
04/02/2020 15:45,"7319.3335"
04/02/2020 16:00,"6435.9995"
04/02/2020 16:15,"3380.3335"
04/02/2020 16:30,"3086.3333"
04/02/2020 16:45,"2379.3335"
04/02/2020 17:00,"843"
04/02/2020 17:15,"88"
04/02/2020 17:30,"0"
04/02/2020 17:45,"0"
04/02/2020 18:00,"0"
04/02/2020 18:15,"0"
04/02/2020 18:30,"0"
04/02/2020 18:45,"0"
04/02/2020 19:00,"0"
04/02/2020 19:15,"0"
04/02/2020 19:30,"0"
04/02/2020 19:45,"0"
04/02/2020 20:00,"0"
04/02/2020 20:15,"0"
04/02/2020 20:30,"0"
04/02/2020 20:45,"0"
04/02/2020 21:00,"0"
04/02/2020 21:15,"0"
04/02/2020 21:30,"0"
04/02/2020 21:45,"0"
04/02/2020 22:00,"0"
04/02/2020 22:15,"0"
04/02/2020 22:30,"0"
04/02/2020 22:45,"0"
04/02/2020 23:00,"0"
04/02/2020 23:15,"0"
04/02/2020 23:30,"0"
04/02/2020 23:45,"0"
05/02/2020 00:00,"0"
05/02/2020 00:15,"0"
05/02/2020 00:30,"0"
05/02/2020 00:45,"0"
05/02/2020 01:00,"0"
05/02/2020 01:15,"0"
05/02/2020 01:30,"0"
05/02/2020 01:45,"0"
05/02/2020 02:00,"0"
05/02/2020 02:15,"0"
05/02/2020 02:30,"0"
05/02/2020 02:45,"0"
05/02/2020 03:00,"0"
05/02/2020 03:15,"0"
05/02/2020 03:30,"0"
05/02/2020 03:45,"0"
05/02/2020 04:00,"0"
05/02/2020 04:15,"0"
05/02/2020 04:30,"0"
05/02/2020 04:45,"0"
05/02/2020 05:00,"0"
05/02/2020 05:15,"0"
05/02/2020 05:30,"0"
05/02/2020 05:45,"0"
05/02/2020 06:00,"0"
05/02/2020 06:15,"0"
05/02/2020 06:30,"0"
05/02/2020 06:45,"0"
05/02/2020 07:00,"0"
05/02/2020 07:15,"0"
05/02/2020 07:30,"158.6667"
05/02/2020 07:45,"1038.6666"
05/02/2020 08:00,"2888"
05/02/2020 08:15,"4463.333"
05/02/2020 08:30,"5108"
05/02/2020 08:45,"4334"
05/02/2020 09:00,"11131.666"
05/02/2020 09:15,"15052.001"
05/02/2020 09:30,"18125"
05/02/2020 09:45,"21478.668"
05/02/2020 10:00,"25619"
05/02/2020 10:15,"29116.666"
05/02/2020 10:30,"31871.666"
05/02/2020 10:45,"34277.6641"
05/02/2020 11:00,"36657"
05/02/2020 11:15,"38366"
05/02/2020 11:30,"39715.332"
05/02/2020 11:45,"40843"
05/02/2020 12:00,"41619.668"
05/02/2020 12:15,"41907.332"
05/02/2020 12:30,"42188.668"
05/02/2020 12:45,"41892.332"
05/02/2020 13:00,"41313.332"
05/02/2020 13:15,"40542.3359"
05/02/2020 13:30,"39431.332"
05/02/2020 13:45,"37769.668"
05/02/2020 14:00,"35865"
05/02/2020 14:15,"33753"
05/02/2020 14:30,"31273.334"
05/02/2020 14:45,"26683.668"
05/02/2020 15:00,"23005.668"
05/02/2020 15:15,"20423.332"
05/02/2020 15:30,"16987"
05/02/2020 15:45,"12039.667"
05/02/2020 16:00,"10084"
05/02/2020 16:15,"6486.333"
05/02/2020 16:30,"4605.667"
05/02/2020 16:45,"2175.3333"
05/02/2020 17:00,"837"
05/02/2020 17:15,"99.3333"
05/02/2020 17:30,"0"
05/02/2020 17:45,"0"
05/02/2020 18:00,"0"
05/02/2020 18:15,"0"
05/02/2020 18:30,"0"
05/02/2020 18:45,"0"
05/02/2020 19:00,"0"
05/02/2020 19:15,"0"
05/02/2020 19:30,"0"
05/02/2020 19:45,"0"
05/02/2020 20:00,"0"
05/02/2020 20:15,"0"
05/02/2020 20:30,"0"
05/02/2020 20:45,"0"
05/02/2020 21:00,"0"
05/02/2020 21:15,"0"
05/02/2020 21:30,"0"
05/02/2020 21:45,"0"
05/02/2020 22:00,"0"
05/02/2020 22:15,"0"
