Time,Produzione (W)
30/03/2020 00:00,"0"
30/03/2020 00:15,"0"
30/03/2020 00:30,"0"
30/03/2020 00:45,"0"
30/03/2020 01:00,"0"
30/03/2020 01:15,"0"
30/03/2020 01:30,"0"
30/03/2020 01:45,"0"
30/03/2020 02:00,"0"
30/03/2020 02:15,"0"
30/03/2020 02:30,"0"
30/03/2020 02:45,"0"
30/03/2020 03:00,"0"
30/03/2020 03:15,"0"
30/03/2020 03:30,"0"
30/03/2020 03:45,"0"
30/03/2020 04:00,"0"
30/03/2020 04:15,"0"
30/03/2020 04:30,"0"
30/03/2020 04:45,"0"
30/03/2020 05:00,"0"
30/03/2020 05:15,"0"
30/03/2020 05:30,"0"
30/03/2020 05:45,"0"
30/03/2020 06:00,"0"
30/03/2020 06:15,"0"
30/03/2020 06:30,"0"
30/03/2020 06:45,"0"
30/03/2020 07:00,"0"
30/03/2020 07:15,"0"
30/03/2020 07:30,"0"
30/03/2020 07:45,"0"
30/03/2020 08:00,"0"
30/03/2020 08:15,"0"
30/03/2020 08:30,"0"
30/03/2020 08:45,"0"
30/03/2020 09:00,"0"
30/03/2020 09:15,"0"
30/03/2020 09:30,"0"
30/03/2020 09:45,"0"
30/03/2020 10:00,"0"
30/03/2020 10:15,"0"
30/03/2020 10:30,"0"
30/03/2020 10:45,"0"
30/03/2020 11:00,"0"
30/03/2020 11:15,"0"
30/03/2020 11:30,"0"
30/03/2020 11:45,"0"
30/03/2020 12:00,"0"
30/03/2020 12:15,"24314.334"
30/03/2020 12:30,"64629.6641"
30/03/2020 12:45,"53925.3359"
30/03/2020 13:00,"43066.668"
30/03/2020 13:15,"67522.3359"
30/03/2020 13:30,"56679.332"
30/03/2020 13:45,"62234.3359"
30/03/2020 14:00,"66883.3359"
30/03/2020 14:15,"41060.668"
30/03/2020 14:30,"44176.6641"
30/03/2020 14:45,"36472.3359"
30/03/2020 15:00,"25555"
30/03/2020 15:15,"16716.334"
30/03/2020 15:30,"26325"
30/03/2020 15:45,"18457.334"
30/03/2020 16:00,"16794.334"
30/03/2020 16:15,"18425"
30/03/2020 16:30,"18696.334"
30/03/2020 16:45,"15096.334"
30/03/2020 17:00,"21452"
30/03/2020 17:15,"17300.332"
30/03/2020 17:30,"12097.334"
30/03/2020 17:45,"8595.667"
30/03/2020 18:00,"4826.333"
30/03/2020 18:15,"2940.6667"
30/03/2020 18:30,"2725.6665"
30/03/2020 18:45,"1591"
30/03/2020 19:00,"297"
30/03/2020 19:15,"2.6667"
30/03/2020 19:30,"0"
30/03/2020 19:45,"0"
30/03/2020 20:00,"0"
30/03/2020 20:15,"0"
30/03/2020 20:30,"0"
30/03/2020 20:45,"0"
30/03/2020 21:00,"0"
30/03/2020 21:15,"0"
30/03/2020 21:30,"0"
30/03/2020 21:45,"0"
30/03/2020 22:00,"0"
30/03/2020 22:15,"0"
30/03/2020 22:30,"0"
30/03/2020 22:45,"0"
30/03/2020 23:00,"0"
30/03/2020 23:15,"0"
30/03/2020 23:30,"0"
30/03/2020 23:45,"0"
31/03/2020 00:00,"0"
31/03/2020 00:15,"0"
31/03/2020 00:30,"0"
31/03/2020 00:45,"0"
31/03/2020 01:00,"0"
31/03/2020 01:15,"0"
31/03/2020 01:30,"0"
31/03/2020 01:45,"0"
31/03/2020 02:00,"0"
31/03/2020 02:15,"0"
31/03/2020 02:30,"0"
31/03/2020 02:45,"0"
31/03/2020 03:00,"0"
31/03/2020 03:15,"0"
31/03/2020 03:30,"0"
31/03/2020 03:45,"0"
31/03/2020 04:00,"0"
31/03/2020 04:15,"0"
31/03/2020 04:30,"0"
31/03/2020 04:45,"0"
31/03/2020 05:00,"0"
31/03/2020 05:15,"0"
31/03/2020 05:30,"0"
31/03/2020 05:45,"0"
31/03/2020 06:00,"0"
31/03/2020 06:15,"0"
31/03/2020 06:30,"0"
31/03/2020 06:45,"0"
31/03/2020 07:00,"51.3333"
31/03/2020 07:15,"304.3333"
31/03/2020 07:30,"1533.3334"
31/03/2020 07:45,"2874.6667"
31/03/2020 08:00,"3684.6665"
31/03/2020 08:15,"4731.6665"
31/03/2020 08:30,"7848.334"
31/03/2020 08:45,"9891"
31/03/2020 09:00,"9835"
31/03/2020 09:15,"10428.333"
31/03/2020 09:30,"12024"
31/03/2020 09:45,"14697"
31/03/2020 10:00,"15496.333"
31/03/2020 10:15,"13599"
31/03/2020 10:30,"14737"
31/03/2020 10:45,"15492.334"
31/03/2020 11:00,"18400.334"
31/03/2020 11:15,"25273.334"
31/03/2020 11:30,"30633.668"
31/03/2020 11:45,"32921.668"
31/03/2020 12:00,"34936"
31/03/2020 12:15,"37256.668"
31/03/2020 12:30,"49352.332"
31/03/2020 12:45,"50615.6641"
31/03/2020 13:00,"57209.668"
31/03/2020 13:15,"51227"
31/03/2020 13:30,"69932.6641"
31/03/2020 13:45,"51112.668"
31/03/2020 14:00,"65344.3359"
31/03/2020 14:15,"65792.6641"
31/03/2020 14:30,"64210.3359"
31/03/2020 14:45,"62736.6641"
31/03/2020 15:00,"63555"
31/03/2020 15:15,"63225"
31/03/2020 15:30,"45428.6641"
31/03/2020 15:45,"52230.6641"
31/03/2020 16:00,"39897"
31/03/2020 16:15,"39205.6641"
31/03/2020 16:30,"46291.3359"
31/03/2020 16:45,"33797"
31/03/2020 17:00,"32462.332"
31/03/2020 17:15,"28893.668"
31/03/2020 17:30,"24587.668"
31/03/2020 17:45,"19274.668"
31/03/2020 18:00,"15338.666"
31/03/2020 18:15,"14723.666"
31/03/2020 18:30,"9960.334"
31/03/2020 18:45,"8006.333"
31/03/2020 19:00,"4091.3335"
31/03/2020 19:15,"1405"
31/03/2020 19:30,"138.3333"
31/03/2020 19:45,"0"
31/03/2020 20:00,"0"
31/03/2020 20:15,"0"
31/03/2020 20:30,"0"
31/03/2020 20:45,"0"
31/03/2020 21:00,"0"
31/03/2020 21:15,"0"
31/03/2020 21:30,"0"
31/03/2020 21:45,"0"
